primary_mass sec_mass period case donar_star donar_star_index donar_state
19.498445997580465 11.699067598548279 794.3282347242822 1 primary 1 2.0
19.498445997580465 11.699067598548279 1000.0 1 primary 1 2.0
19.498445997580465 11.699067598548279 1258.9254117941675 1 primary 1 2.0
19.498445997580465 11.699067598548279 1584.893192461114 1 primary 1 2.0
19.498445997580465 11.699067598548279 1995.262314968881 1 primary 5 2.0
19.498445997580465 11.699067598548279 2511.886431509582 2 primary 5 4.0
19.498445997580465 11.699067598548279 3162.2776601683795 4 none 0 nan
19.498445997580465 11.699067598548279 3981.0717055349733 4 none 0 nan
19.498445997580465 11.699067598548279 5011.872336272725 4 none 0 nan
19.498445997580465 11.699067598548279 6309.573444801937 4 none 0 nan
19.498445997580465 11.699067598548279 7943.282347242822 4 none 0 nan
19.498445997580465 11.699067598548279 10000.0 4 none 0 nan
19.952623149688808 11.971573889813284 1.0 0 primary 1 1.0
19.952623149688808 11.971573889813284 1.2589254117941673 0 primary 1 1.0
19.952623149688808 11.971573889813284 1.5848931924611136 0 primary 1 1.0
19.952623149688808 11.971573889813284 1.9952623149688797 0 primary 1 1.0
19.952623149688808 11.971573889813284 2.51188643150958 0 primary 1 1.0
19.952623149688808 11.971573889813284 3.1622776601683795 0 primary 1 1.0
19.952623149688808 11.971573889813284 3.981071705534973 0 primary 1 1.0
19.952623149688808 11.971573889813284 5.011872336272724 0 primary 1 1.0
19.952623149688808 11.971573889813284 6.309573444801933 0 primary 1 1.0
19.952623149688808 11.971573889813284 7.943282347242816 0 primary 1 1.0
19.952623149688808 11.971573889813284 10.0 0 primary 1 1.0
19.952623149688808 11.971573889813284 12.589254117941675 0 primary 1 1.0
19.952623149688808 11.971573889813284 15.848931924611142 1 primary 1 2.0
19.952623149688808 11.971573889813284 19.952623149688797 1 primary 1 2.0
19.952623149688808 11.971573889813284 25.11886431509581 1 primary 1 2.0
19.952623149688808 11.971573889813284 31.622776601683793 1 primary 1 2.0
19.952623149688808 11.971573889813284 39.810717055349734 1 primary 1 2.0
19.952623149688808 11.971573889813284 50.11872336272725 1 primary 1 2.0
19.952623149688808 11.971573889813284 63.09573444801933 1 primary 1 2.0
19.952623149688808 11.971573889813284 79.43282347242817 1 primary 1 2.0
19.952623149688808 11.971573889813284 100.0 1 primary 1 2.0
19.952623149688808 11.971573889813284 125.89254117941675 1 primary 1 2.0
19.952623149688808 11.971573889813284 158.48931924611142 1 primary 1 2.0
19.952623149688808 11.971573889813284 199.52623149688807 1 primary 1 2.0
19.952623149688808 11.971573889813284 251.18864315095823 1 primary 1 2.0
19.952623149688808 11.971573889813284 316.22776601683796 1 primary 1 2.0
19.952623149688808 11.971573889813284 398.1071705534973 1 primary 1 2.0
19.952623149688808 11.971573889813284 501.18723362727246 1 primary 1 2.0
19.952623149688808 11.971573889813284 630.9573444801937 1 primary 1 2.0
19.952623149688808 11.971573889813284 794.3282347242822 1 primary 1 2.0
19.952623149688808 11.971573889813284 1000.0 1 primary 1 2.0
19.952623149688808 11.971573889813284 1258.9254117941675 1 primary 1 2.0
19.952623149688808 11.971573889813284 1584.893192461114 1 primary 1 2.0
19.952623149688808 11.971573889813284 1995.262314968881 1 primary 5 2.0
19.952623149688808 11.971573889813284 2511.886431509582 1 primary 5 2.0
19.952623149688808 11.971573889813284 3162.2776601683795 4 none 0 nan
19.952623149688808 11.971573889813284 3981.0717055349733 4 none 0 nan
19.952623149688808 11.971573889813284 5011.872336272725 4 none 0 nan
19.952623149688808 11.971573889813284 6309.573444801937 4 none 0 nan
19.952623149688808 11.971573889813284 7943.282347242822 4 none 0 nan
19.952623149688808 11.971573889813284 10000.0 4 none 0 nan
20.417379446695307 12.250427668017183 1.0 0 primary 1 1.0
20.417379446695307 12.250427668017183 1.2589254117941673 0 primary 1 1.0
20.417379446695307 12.250427668017183 1.5848931924611136 0 primary 1 1.0
20.417379446695307 12.250427668017183 1.9952623149688797 0 primary 1 1.0
20.417379446695307 12.250427668017183 2.51188643150958 0 primary 1 1.0
20.417379446695307 12.250427668017183 3.1622776601683795 0 primary 1 1.0
20.417379446695307 12.250427668017183 3.981071705534973 0 primary 1 1.0
20.417379446695307 12.250427668017183 5.011872336272724 0 primary 1 1.0
20.417379446695307 12.250427668017183 6.309573444801933 0 primary 1 1.0
20.417379446695307 12.250427668017183 7.943282347242816 0 primary 1 1.0
20.417379446695307 12.250427668017183 10.0 0 primary 1 1.0
20.417379446695307 12.250427668017183 12.589254117941675 0 primary 1 1.0
20.417379446695307 12.250427668017183 15.848931924611142 1 primary 1 2.0
20.417379446695307 12.250427668017183 19.952623149688797 1 primary 1 2.0
20.417379446695307 12.250427668017183 25.11886431509581 1 primary 1 2.0
20.417379446695307 12.250427668017183 31.622776601683793 1 primary 1 2.0
20.417379446695307 12.250427668017183 39.810717055349734 1 primary 1 2.0
20.417379446695307 12.250427668017183 50.11872336272725 1 primary 1 2.0
20.417379446695307 12.250427668017183 63.09573444801933 1 primary 1 2.0
20.417379446695307 12.250427668017183 79.43282347242817 1 primary 1 2.0
20.417379446695307 12.250427668017183 100.0 1 primary 1 2.0
20.417379446695307 12.250427668017183 125.89254117941675 1 primary 1 2.0
20.417379446695307 12.250427668017183 158.48931924611142 1 primary 1 2.0
20.417379446695307 12.250427668017183 199.52623149688807 1 primary 1 2.0
20.417379446695307 12.250427668017183 251.18864315095823 1 primary 1 2.0
20.417379446695307 12.250427668017183 316.22776601683796 1 primary 1 2.0
20.417379446695307 12.250427668017183 398.1071705534973 1 primary 1 2.0
20.417379446695307 12.250427668017183 501.18723362727246 1 primary 1 2.0
20.417379446695307 12.250427668017183 630.9573444801937 1 primary 1 2.0
20.417379446695307 12.250427668017183 794.3282347242822 1 primary 5 2.0
20.417379446695307 12.250427668017183 1000.0 1 primary 1 2.0
20.417379446695307 12.250427668017183 1258.9254117941675 1 primary 1 2.0
20.417379446695307 12.250427668017183 1584.893192461114 1 primary 1 2.0
20.417379446695307 12.250427668017183 1995.262314968881 1 primary 5 2.0
20.417379446695307 12.250427668017183 2511.886431509582 2 primary 5 4.0
20.417379446695307 12.250427668017183 3162.2776601683795 4 none 0 nan
20.417379446695307 12.250427668017183 3981.0717055349733 4 none 0 nan
20.417379446695307 12.250427668017183 5011.872336272725 4 none 0 nan
20.417379446695307 12.250427668017183 6309.573444801937 4 none 0 nan
20.417379446695307 12.250427668017183 7943.282347242822 4 none 0 nan
20.417379446695307 12.250427668017183 10000.0 4 none 0 nan
20.892961308540407 12.535776785124243 1.0 0 primary 1 1.0
20.892961308540407 12.535776785124243 1.2589254117941673 0 primary 1 1.0
20.892961308540407 12.535776785124243 1.5848931924611136 0 primary 1 1.0
20.892961308540407 12.535776785124243 1.9952623149688797 0 primary 1 1.0
20.892961308540407 12.535776785124243 2.51188643150958 0 primary 1 1.0
20.892961308540407 12.535776785124243 3.1622776601683795 0 primary 1 1.0
20.892961308540407 12.535776785124243 3.981071705534973 0 primary 1 1.0
20.892961308540407 12.535776785124243 5.011872336272724 0 primary 1 1.0
20.892961308540407 12.535776785124243 6.309573444801933 0 primary 1 1.0
20.892961308540407 12.535776785124243 7.943282347242816 0 primary 1 1.0
20.892961308540407 12.535776785124243 10.0 0 primary 1 1.0
20.892961308540407 12.535776785124243 12.589254117941675 0 primary 1 1.0
20.892961308540407 12.535776785124243 15.848931924611142 1 primary 1 2.0
20.892961308540407 12.535776785124243 19.952623149688797 1 primary 1 2.0
20.892961308540407 12.535776785124243 25.11886431509581 1 primary 1 2.0
20.892961308540407 12.535776785124243 31.622776601683793 1 primary 1 2.0
20.892961308540407 12.535776785124243 39.810717055349734 1 primary 1 2.0
20.892961308540407 12.535776785124243 50.11872336272725 1 primary 1 2.0
20.892961308540407 12.535776785124243 63.09573444801933 1 primary 1 2.0
20.892961308540407 12.535776785124243 79.43282347242817 1 primary 1 2.0
20.892961308540407 12.535776785124243 100.0 1 primary 1 2.0
20.892961308540407 12.535776785124243 125.89254117941675 1 primary 1 2.0
20.892961308540407 12.535776785124243 158.48931924611142 1 primary 1 2.0
20.892961308540407 12.535776785124243 199.52623149688807 1 primary 1 2.0
20.892961308540407 12.535776785124243 251.18864315095823 1 primary 1 2.0
20.892961308540407 12.535776785124243 316.22776601683796 1 primary 1 2.0
20.892961308540407 12.535776785124243 398.1071705534973 1 primary 1 2.0
20.892961308540407 12.535776785124243 501.18723362727246 1 primary 1 2.0
20.892961308540407 12.535776785124243 630.9573444801937 1 primary 1 2.0
20.892961308540407 12.535776785124243 794.3282347242822 1 primary 1 2.0
20.892961308540407 12.535776785124243 1000.0 1 primary 5 2.0
20.892961308540407 12.535776785124243 1258.9254117941675 1 primary 5 2.0
20.892961308540407 12.535776785124243 1584.893192461114 1 primary 1 2.0
20.892961308540407 12.535776785124243 1995.262314968881 1 primary 1 2.0
20.892961308540407 12.535776785124243 2511.886431509582 1 primary 5 2.0
20.892961308540407 12.535776785124243 3162.2776601683795 4 none 0 nan
20.892961308540407 12.535776785124243 3981.0717055349733 4 none 0 nan
20.892961308540407 12.535776785124243 5011.872336272725 4 none 0 nan
20.892961308540407 12.535776785124243 6309.573444801937 4 none 0 nan
20.892961308540407 12.535776785124243 7943.282347242822 4 none 0 nan
20.892961308540407 12.535776785124243 10000.0 4 none 0 nan
21.379620895022335 12.8277725370134 1.0 0 primary 1 1.0
21.379620895022335 12.8277725370134 1.2589254117941673 0 primary 1 1.0
21.379620895022335 12.8277725370134 1.5848931924611136 0 primary 1 1.0
21.379620895022335 12.8277725370134 1.9952623149688797 0 primary 1 1.0
21.379620895022335 12.8277725370134 2.51188643150958 0 primary 1 1.0
21.379620895022335 12.8277725370134 3.1622776601683795 0 primary 1 1.0
21.379620895022335 12.8277725370134 3.981071705534973 0 primary 1 1.0
21.379620895022335 12.8277725370134 5.011872336272724 0 primary 1 1.0
21.379620895022335 12.8277725370134 6.309573444801933 0 primary 1 1.0
21.379620895022335 12.8277725370134 7.943282347242816 0 primary 1 1.0
21.379620895022335 12.8277725370134 10.0 0 primary 1 1.0
21.379620895022335 12.8277725370134 12.589254117941675 0 primary 1 1.0
21.379620895022335 12.8277725370134 15.848931924611142 0 primary 1 1.0
21.379620895022335 12.8277725370134 19.952623149688797 1 primary 1 2.0
21.379620895022335 12.8277725370134 25.11886431509581 1 primary 1 2.0
21.379620895022335 12.8277725370134 31.622776601683793 1 primary 1 2.0
21.379620895022335 12.8277725370134 39.810717055349734 1 primary 1 2.0
21.379620895022335 12.8277725370134 50.11872336272725 1 primary 1 2.0
21.379620895022335 12.8277725370134 63.09573444801933 1 primary 1 2.0
21.379620895022335 12.8277725370134 79.43282347242817 1 primary 1 2.0
21.379620895022335 12.8277725370134 100.0 1 primary 1 2.0
21.379620895022335 12.8277725370134 125.89254117941675 1 primary 1 2.0
21.379620895022335 12.8277725370134 158.48931924611142 1 primary 1 2.0
21.379620895022335 12.8277725370134 199.52623149688807 1 primary 1 2.0
21.379620895022335 12.8277725370134 251.18864315095823 1 primary 1 2.0
21.379620895022335 12.8277725370134 316.22776601683796 1 primary 1 2.0
21.379620895022335 12.8277725370134 398.1071705534973 1 primary 1 2.0
21.379620895022335 12.8277725370134 501.18723362727246 1 primary 1 2.0
21.379620895022335 12.8277725370134 630.9573444801937 1 primary 1 2.0
21.379620895022335 12.8277725370134 794.3282347242822 1 primary 1 2.0
21.379620895022335 12.8277725370134 1000.0 1 primary 1 2.0
21.379620895022335 12.8277725370134 1258.9254117941675 1 primary 5 2.0
21.379620895022335 12.8277725370134 1584.893192461114 1 primary 1 2.0
21.379620895022335 12.8277725370134 1995.262314968881 1 primary 1 2.0
21.379620895022335 12.8277725370134 2511.886431509582 1 primary 5 2.0
21.379620895022335 12.8277725370134 3162.2776601683795 4 none 0 nan
21.379620895022335 12.8277725370134 3981.0717055349733 4 none 0 nan
21.379620895022335 12.8277725370134 5011.872336272725 4 none 0 nan
21.379620895022335 12.8277725370134 6309.573444801937 4 none 0 nan
21.379620895022335 12.8277725370134 7943.282347242822 4 none 0 nan
21.379620895022335 12.8277725370134 10000.0 4 none 0 nan
21.87761623949554 13.126569743697324 1.0 0 primary 1 1.0
21.87761623949554 13.126569743697324 1.2589254117941673 0 primary 1 1.0
21.87761623949554 13.126569743697324 1.5848931924611136 0 primary 1 1.0
21.87761623949554 13.126569743697324 1.9952623149688797 0 primary 1 1.0
21.87761623949554 13.126569743697324 2.51188643150958 0 primary 1 1.0
21.87761623949554 13.126569743697324 3.1622776601683795 0 primary 1 1.0
21.87761623949554 13.126569743697324 3.981071705534973 0 primary 1 1.0
21.87761623949554 13.126569743697324 5.011872336272724 0 primary 1 1.0
21.87761623949554 13.126569743697324 6.309573444801933 0 primary 1 1.0
21.87761623949554 13.126569743697324 7.943282347242816 0 primary 1 1.0
21.87761623949554 13.126569743697324 10.0 0 primary 1 1.0
21.87761623949554 13.126569743697324 12.589254117941675 0 primary 1 1.0
21.87761623949554 13.126569743697324 15.848931924611142 0 primary 1 1.0
21.87761623949554 13.126569743697324 19.952623149688797 1 primary 1 2.0
21.87761623949554 13.126569743697324 25.11886431509581 1 primary 1 2.0
21.87761623949554 13.126569743697324 31.622776601683793 1 primary 1 2.0
21.87761623949554 13.126569743697324 39.810717055349734 1 primary 1 2.0
21.87761623949554 13.126569743697324 50.11872336272725 1 primary 1 2.0
21.87761623949554 13.126569743697324 63.09573444801933 1 primary 1 2.0
21.87761623949554 13.126569743697324 79.43282347242817 1 primary 1 2.0
21.87761623949554 13.126569743697324 100.0 1 primary 1 2.0
21.87761623949554 13.126569743697324 125.89254117941675 1 primary 1 2.0
21.87761623949554 13.126569743697324 158.48931924611142 1 primary 1 2.0
21.87761623949554 13.126569743697324 199.52623149688807 1 primary 1 2.0
21.87761623949554 13.126569743697324 251.18864315095823 1 primary 1 2.0
21.87761623949554 13.126569743697324 316.22776601683796 1 primary 1 2.0
21.87761623949554 13.126569743697324 398.1071705534973 1 primary 1 2.0
21.87761623949554 13.126569743697324 501.18723362727246 1 primary 1 2.0
21.87761623949554 13.126569743697324 630.9573444801937 1 primary 1 2.0
21.87761623949554 13.126569743697324 794.3282347242822 1 primary 1 2.0
21.87761623949554 13.126569743697324 1000.0 1 primary 5 2.0
21.87761623949554 13.126569743697324 1258.9254117941675 1 primary 5 2.0
21.87761623949554 13.126569743697324 1584.893192461114 1 primary 5 2.0
21.87761623949554 13.126569743697324 1995.262314968881 1 primary 5 2.0
21.87761623949554 13.126569743697324 2511.886431509582 1 primary 5 2.0
21.87761623949554 13.126569743697324 3162.2776601683795 4 none 0 nan
21.87761623949554 13.126569743697324 3981.0717055349733 4 none 0 nan
21.87761623949554 13.126569743697324 5011.872336272725 4 none 0 nan
21.87761623949554 13.126569743697324 6309.573444801937 4 none 0 nan
21.87761623949554 13.126569743697324 7943.282347242822 4 none 0 nan
21.87761623949554 13.126569743697324 10000.0 4 none 0 nan
22.38721138568341 13.432326831410046 1.0 0 primary 1 1.0
22.38721138568341 13.432326831410046 1.2589254117941673 0 primary 1 1.0
22.38721138568341 13.432326831410046 1.5848931924611136 0 primary 1 1.0
22.38721138568341 13.432326831410046 1.9952623149688797 0 primary 1 1.0
22.38721138568341 13.432326831410046 2.51188643150958 0 primary 1 1.0
22.38721138568341 13.432326831410046 3.1622776601683795 0 primary 1 1.0
22.38721138568341 13.432326831410046 3.981071705534973 0 primary 1 1.0
22.38721138568341 13.432326831410046 5.011872336272724 0 primary 1 1.0
22.38721138568341 13.432326831410046 6.309573444801933 0 primary 1 1.0
22.38721138568341 13.432326831410046 7.943282347242816 0 primary 1 1.0
22.38721138568341 13.432326831410046 10.0 0 primary 1 1.0
22.38721138568341 13.432326831410046 12.589254117941675 0 primary 1 1.0
22.38721138568341 13.432326831410046 15.848931924611142 0 primary 1 1.0
22.38721138568341 13.432326831410046 19.952623149688797 1 primary 1 2.0
22.38721138568341 13.432326831410046 25.11886431509581 1 primary 1 2.0
22.38721138568341 13.432326831410046 31.622776601683793 1 primary 1 2.0
22.38721138568341 13.432326831410046 39.810717055349734 1 primary 1 2.0
22.38721138568341 13.432326831410046 50.11872336272725 1 primary 1 2.0
22.38721138568341 13.432326831410046 63.09573444801933 1 primary 1 2.0
22.38721138568341 13.432326831410046 79.43282347242817 1 primary 1 2.0
22.38721138568341 13.432326831410046 100.0 1 primary 1 2.0
22.38721138568341 13.432326831410046 125.89254117941675 1 primary 1 2.0
22.38721138568341 13.432326831410046 158.48931924611142 1 primary 1 2.0
22.38721138568341 13.432326831410046 199.52623149688807 1 primary 1 2.0
22.38721138568341 13.432326831410046 251.18864315095823 1 primary 1 2.0
22.38721138568341 13.432326831410046 316.22776601683796 1 primary 1 2.0
22.38721138568341 13.432326831410046 398.1071705534973 1 primary 1 2.0
22.38721138568341 13.432326831410046 501.18723362727246 1 primary 1 2.0
22.38721138568341 13.432326831410046 630.9573444801937 1 primary 1 2.0
22.38721138568341 13.432326831410046 794.3282347242822 1 primary 1 2.0
22.38721138568341 13.432326831410046 1000.0 1 primary 5 2.0
22.38721138568341 13.432326831410046 1258.9254117941675 1 primary 5 2.0
22.38721138568341 13.432326831410046 1584.893192461114 1 primary 5 2.0
22.38721138568341 13.432326831410046 1995.262314968881 1 primary 5 2.0
22.38721138568341 13.432326831410046 2511.886431509582 1 primary 5 2.0
22.38721138568341 13.432326831410046 3162.2776601683795 4 none 0 nan
22.38721138568341 13.432326831410046 3981.0717055349733 4 none 0 nan
22.38721138568341 13.432326831410046 5011.872336272725 4 none 0 nan
22.38721138568341 13.432326831410046 6309.573444801937 4 none 0 nan
22.38721138568341 13.432326831410046 7943.282347242822 4 none 0 nan
22.38721138568341 13.432326831410046 10000.0 4 none 0 nan
22.90867652767775 13.745205916606649 1.0 0 primary 1 1.0
22.90867652767775 13.745205916606649 1.2589254117941673 0 primary 1 1.0
22.90867652767775 13.745205916606649 1.5848931924611136 0 primary 1 1.0
22.90867652767775 13.745205916606649 1.9952623149688797 0 primary 1 1.0
22.90867652767775 13.745205916606649 2.51188643150958 0 primary 1 1.0
22.90867652767775 13.745205916606649 3.1622776601683795 0 primary 1 1.0
22.90867652767775 13.745205916606649 3.981071705534973 0 primary 1 1.0
22.90867652767775 13.745205916606649 5.011872336272724 0 primary 1 1.0
22.90867652767775 13.745205916606649 6.309573444801933 0 primary 1 1.0
22.90867652767775 13.745205916606649 7.943282347242816 0 primary 1 1.0
22.90867652767775 13.745205916606649 10.0 0 primary 1 1.0
22.90867652767775 13.745205916606649 12.589254117941675 0 primary 1 1.0
22.90867652767775 13.745205916606649 15.848931924611142 0 primary 1 1.0
22.90867652767775 13.745205916606649 19.952623149688797 1 primary 1 2.0
22.90867652767775 13.745205916606649 25.11886431509581 1 primary 1 2.0
22.90867652767775 13.745205916606649 31.622776601683793 1 primary 1 2.0
22.90867652767775 13.745205916606649 39.810717055349734 1 primary 1 2.0
22.90867652767775 13.745205916606649 50.11872336272725 1 primary 1 2.0
22.90867652767775 13.745205916606649 63.09573444801933 1 primary 1 2.0
22.90867652767775 13.745205916606649 79.43282347242817 1 primary 1 2.0
22.90867652767775 13.745205916606649 100.0 1 primary 1 2.0
22.90867652767775 13.745205916606649 125.89254117941675 1 primary 1 2.0
22.90867652767775 13.745205916606649 158.48931924611142 1 primary 1 2.0
22.90867652767775 13.745205916606649 199.52623149688807 1 primary 1 2.0
22.90867652767775 13.745205916606649 251.18864315095823 1 primary 1 2.0
22.90867652767775 13.745205916606649 316.22776601683796 1 primary 1 2.0
22.90867652767775 13.745205916606649 398.1071705534973 1 primary 1 2.0
22.90867652767775 13.745205916606649 501.18723362727246 1 primary 1 2.0
22.90867652767775 13.745205916606649 630.9573444801937 1 primary 1 2.0
22.90867652767775 13.745205916606649 794.3282347242822 1 primary 1 2.0
22.90867652767775 13.745205916606649 1000.0 1 primary 5 2.0
22.90867652767775 13.745205916606649 1258.9254117941675 1 primary 5 2.0
22.90867652767775 13.745205916606649 1584.893192461114 1 primary 5 2.0
22.90867652767775 13.745205916606649 1995.262314968881 1 primary 1 2.0
22.90867652767775 13.745205916606649 2511.886431509582 1 primary 5 2.0
22.90867652767775 13.745205916606649 3162.2776601683795 4 none 0 nan
22.90867652767775 13.745205916606649 3981.0717055349733 4 none 0 nan
22.90867652767775 13.745205916606649 5011.872336272725 4 none 0 nan
22.90867652767775 13.745205916606649 6309.573444801937 4 none 0 nan
22.90867652767775 13.745205916606649 7943.282347242822 4 none 0 nan
22.90867652767775 13.745205916606649 10000.0 4 none 0 nan
23.44228815319924 14.065372891919543 1.0 0 primary 3 1.0
23.44228815319924 14.065372891919543 1.2589254117941673 0 primary 1 1.0
23.44228815319924 14.065372891919543 1.5848931924611136 0 primary 1 1.0
23.44228815319924 14.065372891919543 1.9952623149688797 0 primary 1 1.0
23.44228815319924 14.065372891919543 2.51188643150958 0 primary 1 1.0
23.44228815319924 14.065372891919543 3.1622776601683795 0 primary 1 1.0
23.44228815319924 14.065372891919543 3.981071705534973 0 primary 1 1.0
23.44228815319924 14.065372891919543 5.011872336272724 0 primary 1 1.0
23.44228815319924 14.065372891919543 6.309573444801933 0 primary 1 1.0
23.44228815319924 14.065372891919543 7.943282347242816 0 primary 1 1.0
23.44228815319924 14.065372891919543 10.0 0 primary 1 1.0
23.44228815319924 14.065372891919543 12.589254117941675 0 primary 1 1.0
23.44228815319924 14.065372891919543 15.848931924611142 0 primary 1 1.0
23.44228815319924 14.065372891919543 19.952623149688797 1 primary 1 2.0
23.44228815319924 14.065372891919543 25.11886431509581 1 primary 1 2.0
23.44228815319924 14.065372891919543 31.622776601683793 1 primary 1 2.0
23.44228815319924 14.065372891919543 39.810717055349734 1 primary 1 2.0
23.44228815319924 14.065372891919543 50.11872336272725 1 primary 1 2.0
23.44228815319924 14.065372891919543 63.09573444801933 1 primary 1 2.0
23.44228815319924 14.065372891919543 79.43282347242817 1 primary 1 2.0
23.44228815319924 14.065372891919543 100.0 1 primary 1 2.0
23.44228815319924 14.065372891919543 125.89254117941675 1 primary 1 2.0
23.44228815319924 14.065372891919543 158.48931924611142 1 primary 1 2.0
23.44228815319924 14.065372891919543 199.52623149688807 1 primary 1 2.0
23.44228815319924 14.065372891919543 251.18864315095823 1 primary 1 2.0
23.44228815319924 14.065372891919543 316.22776601683796 1 primary 1 2.0
23.44228815319924 14.065372891919543 398.1071705534973 1 primary 1 2.0
23.44228815319924 14.065372891919543 501.18723362727246 1 primary 1 2.0
23.44228815319924 14.065372891919543 630.9573444801937 1 primary 1 2.0
23.44228815319924 14.065372891919543 794.3282347242822 1 primary 1 2.0
23.44228815319924 14.065372891919543 1000.0 1 primary 5 2.0
23.44228815319924 14.065372891919543 1258.9254117941675 1 primary 5 2.0
23.44228815319924 14.065372891919543 1584.893192461114 1 primary 5 2.0
23.44228815319924 14.065372891919543 1995.262314968881 1 primary 1 2.0
23.44228815319924 14.065372891919543 2511.886431509582 1 primary 5 2.0
23.44228815319924 14.065372891919543 3162.2776601683795 4 none 0 nan
23.44228815319924 14.065372891919543 3981.0717055349733 4 none 0 nan
23.44228815319924 14.065372891919543 5011.872336272725 4 none 0 nan
23.44228815319924 14.065372891919543 6309.573444801937 4 none 0 nan
23.44228815319924 14.065372891919543 7943.282347242822 4 none 0 nan
23.44228815319924 14.065372891919543 10000.0 4 none 0 nan
23.988329190194925 14.392997514116955 1.0 0 primary 3 1.0
23.988329190194925 14.392997514116955 1.2589254117941673 0 primary 1 1.0
23.988329190194925 14.392997514116955 1.5848931924611136 0 primary 1 1.0
23.988329190194925 14.392997514116955 1.9952623149688797 0 primary 1 1.0
23.988329190194925 14.392997514116955 2.51188643150958 0 primary 1 1.0
23.988329190194925 14.392997514116955 3.1622776601683795 0 primary 1 1.0
23.988329190194925 14.392997514116955 3.981071705534973 0 primary 1 1.0
23.988329190194925 14.392997514116955 5.011872336272724 0 primary 1 1.0
23.988329190194925 14.392997514116955 6.309573444801933 0 primary 1 1.0
23.988329190194925 14.392997514116955 7.943282347242816 0 primary 1 1.0
23.988329190194925 14.392997514116955 10.0 0 primary 1 1.0
23.988329190194925 14.392997514116955 12.589254117941675 0 primary 1 1.0
23.988329190194925 14.392997514116955 15.848931924611142 0 primary 1 1.0
23.988329190194925 14.392997514116955 19.952623149688797 0 primary 1 1.0
23.988329190194925 14.392997514116955 25.11886431509581 1 primary 1 2.0
23.988329190194925 14.392997514116955 31.622776601683793 1 primary 1 2.0
23.988329190194925 14.392997514116955 39.810717055349734 1 primary 1 2.0
23.988329190194925 14.392997514116955 50.11872336272725 1 primary 1 2.0
23.988329190194925 14.392997514116955 63.09573444801933 1 primary 1 2.0
23.988329190194925 14.392997514116955 79.43282347242817 1 primary 1 2.0
23.988329190194925 14.392997514116955 100.0 1 primary 1 2.0
23.988329190194925 14.392997514116955 125.89254117941675 1 primary 1 2.0
23.988329190194925 14.392997514116955 158.48931924611142 1 primary 1 2.0
23.988329190194925 14.392997514116955 199.52623149688807 1 primary 1 2.0
23.988329190194925 14.392997514116955 251.18864315095823 1 primary 1 2.0
23.988329190194925 14.392997514116955 316.22776601683796 1 primary 1 2.0
23.988329190194925 14.392997514116955 398.1071705534973 1 primary 1 2.0
23.988329190194925 14.392997514116955 501.18723362727246 1 primary 1 2.0
23.988329190194925 14.392997514116955 630.9573444801937 1 primary 1 2.0
23.988329190194925 14.392997514116955 794.3282347242822 1 primary 1 2.0
23.988329190194925 14.392997514116955 1000.0 1 primary 5 2.0
23.988329190194925 14.392997514116955 1258.9254117941675 1 primary 5 2.0
23.988329190194925 14.392997514116955 1584.893192461114 1 primary 1 2.0
23.988329190194925 14.392997514116955 1995.262314968881 1 primary 5 2.0
23.988329190194925 14.392997514116955 2511.886431509582 1 primary 5 2.0
23.988329190194925 14.392997514116955 3162.2776601683795 4 none 0 nan
23.988329190194925 14.392997514116955 3981.0717055349733 4 none 0 nan
23.988329190194925 14.392997514116955 5011.872336272725 4 none 0 nan
23.988329190194925 14.392997514116955 6309.573444801937 4 none 0 nan
23.988329190194925 14.392997514116955 7943.282347242822 4 none 0 nan
23.988329190194925 14.392997514116955 10000.0 4 none 0 nan
24.547089156850323 14.728253494110193 1.0 0 primary 3 1.0
24.547089156850323 14.728253494110193 1.2589254117941673 0 primary 1 1.0
24.547089156850323 14.728253494110193 1.5848931924611136 0 primary 1 1.0
24.547089156850323 14.728253494110193 1.9952623149688797 0 primary 1 1.0
24.547089156850323 14.728253494110193 2.51188643150958 0 primary 1 1.0
24.547089156850323 14.728253494110193 3.1622776601683795 0 primary 1 1.0
24.547089156850323 14.728253494110193 3.981071705534973 0 primary 1 1.0
24.547089156850323 14.728253494110193 5.011872336272724 0 primary 1 1.0
24.547089156850323 14.728253494110193 6.309573444801933 0 primary 1 1.0
24.547089156850323 14.728253494110193 7.943282347242816 0 primary 1 1.0
24.547089156850323 14.728253494110193 10.0 0 primary 1 1.0
24.547089156850323 14.728253494110193 12.589254117941675 0 primary 1 1.0
24.547089156850323 14.728253494110193 15.848931924611142 0 primary 1 1.0
24.547089156850323 14.728253494110193 19.952623149688797 0 primary 1 1.0
24.547089156850323 14.728253494110193 25.11886431509581 1 primary 1 2.0
24.547089156850323 14.728253494110193 31.622776601683793 1 primary 1 2.0
24.547089156850323 14.728253494110193 39.810717055349734 1 primary 1 2.0
24.547089156850323 14.728253494110193 50.11872336272725 1 primary 1 2.0
24.547089156850323 14.728253494110193 63.09573444801933 1 primary 1 2.0
24.547089156850323 14.728253494110193 79.43282347242817 1 primary 1 2.0
24.547089156850323 14.728253494110193 100.0 1 primary 1 2.0
24.547089156850323 14.728253494110193 125.89254117941675 1 primary 1 2.0
24.547089156850323 14.728253494110193 158.48931924611142 1 primary 1 2.0
24.547089156850323 14.728253494110193 199.52623149688807 1 primary 1 2.0
