    0.2340  1  1   29.9488   24.9806    0.0000    0.0000    0.8693    0.8243    0.5514    0.5401    5.0984    4.9058  0.7644E+03  0.8531E+03 -0.2221E-06 -0.8313E-07  0.7669E-09  0.5927E-09  0.4912E-02  0.4480E-02  0.3400E+02  0.0000E+00
    0.2400  1  1   29.9474   24.9800    0.0000    0.0000    0.8695    0.8245    0.5516    0.5403    5.0986    4.9061  0.7617E+03  0.8475E+03 -0.2219E-06 -0.8440E-07  0.7703E-09  0.5958E-09  0.4927E-02  0.4496E-02  0.3401E+02  0.0000E+00
    0.2460  1  1   29.9461   24.9795    0.0000    0.0000    0.8698    0.8248    0.5519    0.5405    5.0989    4.9063  0.7591E+03  0.8420E+03 -0.2218E-06 -0.8477E-07  0.7736E-09  0.5989E-09  0.4943E-02  0.4512E-02  0.3401E+02  0.0000E+00
    0.2520  1  1   29.9448   24.9790    0.0000    0.0000    0.8701    0.8250    0.5522    0.5408    5.0991    4.9065  0.7567E+03  0.8368E+03 -0.2221E-06 -0.8475E-07  0.7770E-09  0.6019E-09  0.4948E-02  0.4529E-02  0.3402E+02  0.0000E+00
    0.2580  1  1   29.9434   24.9785    0.0000    0.0000    0.8703    0.8252    0.5524    0.5410    5.0993    4.9067  0.7545E+03  0.8318E+03 -0.2227E-06 -0.8468E-07  0.7805E-09  0.6050E-09  0.4949E-02  0.4545E-02  0.3402E+02  0.0000E+00
    0.2640  1  1   29.9421   24.9780    0.0000    0.0000    0.8706    0.8255    0.5527    0.5412    5.0996    4.9069  0.7524E+03  0.8270E+03 -0.2235E-06 -0.8459E-07  0.7840E-09  0.6081E-09  0.4946E-02  0.4561E-02  0.3403E+02  0.0000E+00
    0.2700  1  1   29.9408   24.9775    0.0000    0.0000    0.8708    0.8257    0.5530    0.5414    5.0998    4.9071  0.7505E+03  0.8224E+03 -0.2242E-06 -0.8451E-07  0.7875E-09  0.6112E-09  0.4943E-02  0.4577E-02  0.3403E+02  0.0000E+00
    0.2760  1  1   29.9394   24.9770    0.0000    0.0000    0.8711    0.8259    0.5533    0.5416    5.1001    4.9074  0.7487E+03  0.8179E+03 -0.2245E-06 -0.8448E-07  0.7910E-09  0.6143E-09  0.4941E-02  0.4593E-02  0.3403E+02  0.0000E+00
    0.2820  1  1   29.9381   24.9765    0.0000    0.0000    0.8714    0.8261    0.5535    0.5418    5.1003    4.9076  0.7470E+03  0.8137E+03 -0.2246E-06 -0.8445E-07  0.7945E-09  0.6174E-09  0.4939E-02  0.4605E-02  0.3404E+02  0.0000E+00
    0.2880  1  1   29.9367   24.9760    0.0000    0.0000    0.8716    0.8264    0.5538    0.5421    5.1005    4.9078  0.7453E+03  0.8096E+03 -0.2246E-06 -0.8444E-07  0.7980E-09  0.6204E-09  0.4937E-02  0.4614E-02  0.3404E+02  0.0000E+00
    0.2940  1  1   29.9354   24.9755    0.0000    0.0000    0.8719    0.8266    0.5541    0.5423    5.1008    4.9080  0.7438E+03  0.8057E+03 -0.2247E-06 -0.8441E-07  0.8015E-09  0.6235E-09  0.4935E-02  0.4622E-02  0.3404E+02  0.0000E+00
    0.3000  1  1   29.9340   24.9750    0.0000    0.0000    0.8721    0.8268    0.5544    0.5425    5.1010    4.9082  0.7424E+03  0.8019E+03 -0.2249E-06 -0.8340E-07  0.8050E-09  0.6264E-09  0.4933E-02  0.4629E-02  0.3405E+02  0.0000E+00
    0.3060  1  1   29.9327   24.9745    0.0000    0.0000    0.8724    0.8270    0.5547    0.5427    5.1013    4.9084  0.7411E+03  0.7984E+03 -0.2251E-06 -0.8191E-07  0.8086E-09  0.6291E-09  0.4930E-02  0.4637E-02  0.3405E+02  0.0000E+00
    0.3120  1  1   29.9313   24.9740    0.0000    0.0000    0.8726    0.8272    0.5550    0.5430    5.1015    4.9086  0.7399E+03  0.7950E+03 -0.2252E-06 -0.8168E-07  0.8121E-09  0.6318E-09  0.4928E-02  0.4646E-02  0.3405E+02  0.0000E+00
    0.3180  1  1   29.9300   24.9735    0.0000    0.0000    0.8729    0.8274    0.5553    0.5432    5.1018    4.9089  0.7387E+03  0.7917E+03 -0.2250E-06 -0.8282E-07  0.8156E-09  0.6346E-09  0.4926E-02  0.4656E-02  0.3405E+02  0.0000E+00
    0.3240  1  1   29.9286   24.9730    0.0000    0.0000    0.8732    0.8276    0.5556    0.5434    5.1020    4.9091  0.7376E+03  0.7886E+03 -0.2248E-06 -0.8423E-07  0.8191E-09  0.6374E-09  0.4924E-02  0.4666E-02  0.3405E+02  0.0000E+00
    0.3300  1  1   29.9273   24.9725    0.0000    0.0000    0.8734    0.8279    0.5559    0.5437    5.1022    4.9093  0.7366E+03  0.7856E+03 -0.2250E-06 -0.8509E-07  0.8226E-09  0.6402E-09  0.4927E-02  0.4674E-02  0.3406E+02  0.0000E+00
    0.3360  1  1   29.9259   24.9720    0.0000    0.0000    0.8737    0.8281    0.5561    0.5439    5.1025    4.9095  0.7357E+03  0.7827E+03 -0.2254E-06 -0.8561E-07  0.8262E-09  0.6430E-09  0.4931E-02  0.4683E-02  0.3406E+02  0.0000E+00
    0.3420  1  1   29.9246   24.9715    0.0000    0.0000    0.8739    0.8283    0.5564    0.5441    5.1027    4.9098  0.7348E+03  0.7799E+03 -0.2264E-06 -0.8550E-07  0.8297E-09  0.6458E-09  0.4965E-02  0.4691E-02  0.3406E+02  0.0000E+00
    0.3480  1  1   29.9232   24.9709    0.0000    0.0000    0.8741    0.8285    0.5567    0.5444    5.1030    4.9100  0.7340E+03  0.7772E+03 -0.2272E-06 -0.8541E-07  0.8333E-09  0.6486E-09  0.5001E-02  0.4700E-02  0.3406E+02  0.0000E+00
    0.3540  1  1   29.9218   24.9704    0.0000    0.0000    0.8744    0.8287    0.5570    0.5446    5.1032    4.9102  0.7333E+03  0.7747E+03 -0.2275E-06 -0.8536E-07  0.8369E-09  0.6515E-09  0.5037E-02  0.4708E-02  0.3406E+02  0.0000E+00
    0.3600  1  1   29.9205   24.9699    0.0000    0.0000    0.8746    0.8289    0.5573    0.5449    5.1035    4.9104  0.7326E+03  0.7722E+03 -0.2278E-06 -0.8532E-07  0.8404E-09  0.6543E-09  0.5073E-02  0.4717E-02  0.3406E+02  0.0000E+00
    0.3660  1  1   29.9191   24.9694    0.0000    0.0000    0.8749    0.8291    0.5576    0.5451    5.1037    4.9106  0.7320E+03  0.7699E+03 -0.2279E-06 -0.8530E-07  0.8439E-09  0.6571E-09  0.5110E-02  0.4725E-02  0.3407E+02  0.0000E+00
    0.3720  1  1   29.9177   24.9689    0.0000    0.0000    0.8751    0.8294    0.5579    0.5454    5.1039    4.9109  0.7314E+03  0.7676E+03 -0.2279E-06 -0.8529E-07  0.8474E-09  0.6599E-09  0.5146E-02  0.4737E-02  0.3407E+02  0.0000E+00
    0.3780  1  1   29.9164   24.9684    0.0000    0.0000    0.8754    0.8296    0.5582    0.5456    5.1042    4.9111  0.7308E+03  0.7655E+03 -0.2279E-06 -0.8527E-07  0.8510E-09  0.6627E-09  0.5183E-02  0.4749E-02  0.3407E+02  0.0000E+00
    0.3840  1  1   29.9150   24.9679    0.0000    0.0000    0.8757    0.8298    0.5586    0.5459    5.1048    4.9113  0.7300E+03  0.7634E+03 -0.2279E-06 -0.8526E-07  0.8554E-09  0.6656E-09  0.5222E-02  0.4761E-02  0.3407E+02  0.0000E+00
    0.3900  1  1   29.9136   24.9674    0.0000    0.0000    0.8759    0.8300    0.5589    0.5461    5.1051    4.9115  0.7295E+03  0.7614E+03 -0.2282E-06 -0.8520E-07  0.8589E-09  0.6684E-09  0.5258E-02  0.4773E-02  0.3407E+02  0.0000E+00
    0.3960  1  1   29.9123   24.9669    0.0000    0.0000    0.8762    0.8302    0.5592    0.5464    5.1053    4.9117  0.7291E+03  0.7596E+03 -0.2283E-06 -0.8442E-07  0.8624E-09  0.6711E-09  0.5295E-02  0.4779E-02  0.3407E+02  0.0000E+00
    0.4020  1  1   29.9109   24.9664    0.0000    0.0000    0.8764    0.8304    0.5595    0.5466    5.1055    4.9120  0.7287E+03  0.7578E+03 -0.2285E-06 -0.8361E-07  0.8659E-09  0.6737E-09  0.5332E-02  0.4783E-02  0.3407E+02  0.0000E+00
    0.4080  1  1   29.9095   24.9659    0.0000    0.0000    0.8767    0.8306    0.5598    0.5468    5.1058    4.9122  0.7283E+03  0.7561E+03 -0.2285E-06 -0.8295E-07  0.8695E-09  0.6763E-09  0.5368E-02  0.4785E-02  0.3407E+02  0.0000E+00
    0.4140  1  1   29.9081   24.9654    0.0000    0.0000    0.8769    0.8308    0.5602    0.5471    5.1060    4.9124  0.7280E+03  0.7545E+03 -0.2286E-06 -0.8248E-07  0.8730E-09  0.6789E-09  0.5405E-02  0.4784E-02  0.3407E+02  0.0000E+00
    0.4200  1  1   29.9068   24.9649    0.0000    0.0000    0.8772    0.8310    0.5605    0.5473    5.1063    4.9126  0.7277E+03  0.7530E+03 -0.2286E-06 -0.8256E-07  0.8765E-09  0.6815E-09  0.5441E-02  0.4784E-02  0.3407E+02  0.0000E+00
    0.4260  1  1   29.9054   24.9644    0.0000    0.0000    0.8774    0.8312    0.5608    0.5476    5.1065    4.9128  0.7274E+03  0.7515E+03 -0.2287E-06 -0.8410E-07  0.8802E-09  0.6841E-09  0.5475E-02  0.4788E-02  0.3407E+02  0.0000E+00
    0.4320  1  1   29.9040   24.9638    0.0000    0.0000    0.8776    0.8314    0.5611    0.5478    5.1068    4.9130  0.7271E+03  0.7501E+03 -0.2299E-06 -0.8555E-07  0.8841E-09  0.6868E-09  0.5503E-02  0.4791E-02  0.3407E+02  0.0000E+00
    0.4380  1  1   29.9026   24.9633    0.0000    0.0000    0.8779    0.8316    0.5614    0.5481    5.1070    4.9133  0.7268E+03  0.7487E+03 -0.2310E-06 -0.8575E-07  0.8882E-09  0.6894E-09  0.5528E-02  0.4796E-02  0.3407E+02  0.0000E+00
    0.4440  1  1   29.9012   24.9628    0.0000    0.0000    0.8781    0.8319    0.5617    0.5484    5.1073    4.9137  0.7266E+03  0.7473E+03 -0.2320E-06 -0.8579E-07  0.8932E-09  0.6919E-09  0.5528E-02  0.4800E-02  0.3407E+02  0.0000E+00
    0.4500  1  1   29.8998   24.9623    0.0000    0.0000    0.8784    0.8321    0.5620    0.5486    5.1075    4.9139  0.7264E+03  0.7461E+03 -0.2329E-06 -0.8589E-07  0.8982E-09  0.6945E-09  0.5529E-02  0.4805E-02  0.3407E+02  0.0000E+00
    0.4560  1  1   29.8984   24.9618    0.0000    0.0000    0.8786    0.8323    0.5623    0.5489    5.1078    4.9141  0.7263E+03  0.7449E+03 -0.2328E-06 -0.8588E-07  0.9033E-09  0.6972E-09  0.5529E-02  0.4814E-02  0.3407E+02  0.0000E+00
